<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
MOEXEU;60;30/07/20;110000;2237.48;2237.52;2225.84;2226.91;0;0
MOEXEU;60;30/07/20;120000;2226.3;2235.96;2223;2233.39;0;0
MOEXEU;60;30/07/20;130000;2233.42;2235.23;2229.99;2230.88;0;0
MOEXEU;60;30/07/20;140000;2231.05;2242.95;2231.05;2241.89;0;0
MOEXEU;60;30/07/20;150000;2241.44;2244.04;2234.92;2234.92;0;0
MOEXEU;60;30/07/20;160000;2235.54;2237.53;2220.23;2220.6;0;0
MOEXEU;60;30/07/20;170000;2221.54;2221.63;2209.5;2213.9;0;0
MOEXEU;60;30/07/20;180000;2214.24;2216.2;2210.37;2210.37;0;0
MOEXEU;60;31/07/20;000000;2210.37;2210.37;2210.37;2210.37;0;0
MOEXEU;60;31/07/20;100000;2226.93;2241.29;2224.2;2239.96;0;0
MOEXEU;60;31/07/20;110000;2239.59;2242.46;2234.07;2237.6;0;0
MOEXEU;60;31/07/20;120000;2237.25;2237.55;2231.09;2231.09;0;0
MOEXEU;60;31/07/20;130000;2230.08;2235.66;2230.08;2234.81;0;0
MOEXEU;60;31/07/20;140000;2235;2239.8;2231.19;2231.2;0;0
MOEXEU;60;31/07/20;150000;2231.13;2236.78;2231.13;2235.67;0;0
MOEXEU;60;31/07/20;160000;2235.82;2238.99;2232.36;2236.48;0;0
MOEXEU;60;31/07/20;170000;2237.12;2237.5;2228.93;2229.1;0;0
MOEXEU;60;31/07/20;180000;2228.51;2235.79;2228.32;2231.9;0;0
MOEXEU;60;03/08/20;000000;2231.9;2231.9;2231.9;2231.9;0;0
MOEXEU;60;03/08/20;100000;2238.27;2247.47;2238.1;2244.72;0;0
MOEXEU;60;03/08/20;110000;2245.1;2259.15;2245.1;2256.36;0;0
MOEXEU;60;03/08/20;120000;2256.47;2264.51;2252.84;2263.52;0;0
MOEXEU;60;03/08/20;130000;2263.92;2266.5;2261.72;2264.21;0;0
MOEXEU;60;03/08/20;140000;2264.18;2266.45;2261.96;2265.03;0;0
MOEXEU;60;03/08/20;150000;2265.02;2266.04;2263.76;2265.98;0;0
MOEXEU;60;03/08/20;160000;2265.92;2267.22;2263.62;2263.67;0;0
MOEXEU;60;03/08/20;170000;2263.88;2265.76;2260.79;2263.32;0;0
MOEXEU;60;03/08/20;180000;2263.37;2264.91;2261.36;2261.89;0;0
MOEXEU;60;04/08/20;000000;2261.89;2261.89;2261.89;2261.89;0;0
MOEXEU;60;04/08/20;100000;2264.95;2268.35;2250.95;2252.08;0;0
MOEXEU;60;04/08/20;110000;2251.48;2256.73;2250.2;2253.94;0;0
MOEXEU;60;04/08/20;120000;2253.85;2257.83;2253.29;2257.65;0;0
MOEXEU;60;04/08/20;130000;2257.52;2258.48;2255.8;2257.32;0;0
MOEXEU;60;04/08/20;140000;2257.08;2258.06;2255.09;2257.73;0;0
MOEXEU;60;04/08/20;150000;2257.7;2260.56;2256.58;2260.51;0;0
MOEXEU;60;04/08/20;160000;2260.48;2262.06;2258.38;2258.77;0;0
MOEXEU;60;04/08/20;170000;2258.86;2264.89;2258.86;2261.75;0;0
MOEXEU;60;04/08/20;180000;2262.19;2262.31;2257.96;2262.31;0;0
MOEXEU;60;05/08/20;000000;2262.31;2262.31;2262.31;2262.31;0;0
MOEXEU;60;05/08/20;100000;2263.92;2268.94;2262.69;2263.49;0;0
MOEXEU;60;05/08/20;110000;2263.57;2270.6;2263.07;2266.35;0;0
MOEXEU;60;05/08/20;120000;2265.87;2265.87;2250.55;2256.94;0;0
MOEXEU;60;05/08/20;130000;2257.02;2257.68;2253.01;2256.56;0;0
MOEXEU;60;05/08/20;140000;2256.67;2263.06;2255.39;2262.74;0;0
MOEXEU;60;05/08/20;150000;2263.11;2263.14;2256.65;2257.41;0;0
MOEXEU;60;05/08/20;160000;2257.29;2257.56;2250.06;2250.25;0;0
MOEXEU;60;05/08/20;170000;2250.22;2253.36;2246.2;2252.11;0;0
MOEXEU;60;05/08/20;180000;2252.34;2259.38;2252.08;2256.53;0;0
MOEXEU;60;06/08/20;000000;2256.53;2256.53;2256.53;2256.53;0;0
MOEXEU;60;06/08/20;100000;2255.07;2261.37;2250.78;2255.63;0;0
MOEXEU;60;06/08/20;110000;2255.4;2256.35;2251.81;2253.21;0;0
MOEXEU;60;06/08/20;120000;2253.07;2253.76;2248.15;2248.79;0;0
MOEXEU;60;06/08/20;130000;2248.73;2250.36;2247.87;2248.81;0;0
MOEXEU;60;06/08/20;140000;2248.6;2250.14;2242.73;2243.57;0;0
MOEXEU;60;06/08/20;150000;2243.7;2248.97;2243.11;2246.68;0;0
MOEXEU;60;06/08/20;160000;2246.57;2250.86;2244.43;2246.29;0;0
MOEXEU;60;06/08/20;170000;2246.29;2246.61;2237.71;2238.8;0;0
MOEXEU;60;06/08/20;180000;2238.24;2243.49;2236.56;2243.49;0;0
MOEXEU;60;07/08/20;000000;2243.49;2243.49;2243.49;2243.49;0;0
MOEXEU;60;07/08/20;100000;2242.07;2243.84;2235.67;2238.41;0;0
MOEXEU;60;07/08/20;110000;2238.5;2239.89;2222.75;2222.99;0;0
MOEXEU;60;07/08/20;120000;2222.5;2224.51;2216.65;2217.29;0;0
MOEXEU;60;07/08/20;130000;2217.11;2222.18;2217.02;2218.34;0;0
MOEXEU;60;07/08/20;140000;2218.08;2219.05;2215.42;2219.05;0;0
MOEXEU;60;07/08/20;150000;2219.27;2219.85;2216.67;2218.61;0;0
MOEXEU;60;07/08/20;160000;2218.9;2219.59;2214.22;2215.17;0;0
MOEXEU;60;07/08/20;170000;2215.14;2217.16;2213.02;2215.31;0;0
MOEXEU;60;07/08/20;180000;2215.49;2220.41;2215.44;2219.18;0;0
MOEXEU;60;10/08/20;000000;2219.18;2219.18;2219.18;2219.18;0;0
MOEXEU;60;10/08/20;100000;2224.71;2243.5;2224.71;2238.63;0;0
MOEXEU;60;10/08/20;110000;2238.98;2241.71;2237.32;2238.27;0;0
MOEXEU;60;10/08/20;120000;2238.33;2239.49;2234.01;2236.34;0;0
MOEXEU;60;10/08/20;130000;2236.26;2237.04;2232.68;2233.37;0;0
MOEXEU;60;10/08/20;140000;2233.51;2233.57;2229.28;2232.39;0;0
MOEXEU;60;10/08/20;150000;2232.47;2234.85;2231.53;2232.03;0;0
MOEXEU;60;10/08/20;160000;2232.09;2232.12;2226.88;2228.89;0;0
MOEXEU;60;10/08/20;170000;2228.6;2229.11;2225.62;2228.06;0;0
MOEXEU;60;10/08/20;180000;2228.13;2228.13;2224.74;2226.33;0;0
MOEXEU;60;11/08/20;000000;2226.33;2226.33;2226.33;2226.33;0;0
MOEXEU;60;11/08/20;100000;2228.41;2234.96;2226.32;2231.1;0;0
MOEXEU;60;11/08/20;110000;2231.45;2233.33;2227.14;2230.51;0;0
MOEXEU;60;11/08/20;120000;2230.52;2231.08;2226.59;2226.62;0;0
MOEXEU;60;11/08/20;130000;2226.75;2228.21;2224.86;2225.8;0;0
MOEXEU;60;11/08/20;140000;2226;2227.05;2216.68;2217.43;0;0
MOEXEU;60;11/08/20;150000;2217.22;2222.37;2215.25;2217.23;0;0
MOEXEU;60;11/08/20;160000;2217.18;2223.32;2216.37;2221.87;0;0
MOEXEU;60;11/08/20;170000;2222.01;2222.07;2219.18;2221.51;0;0
MOEXEU;60;11/08/20;180000;2221.71;2224.59;2219.27;2219.27;0;0
MOEXEU;60;12/08/20;000000;2219.27;2219.27;2219.27;2219.27;0;0
MOEXEU;60;12/08/20;100000;2218.49;2224.72;2215.74;2222.8;0;0
MOEXEU;60;12/08/20;110000;2222.78;2229.01;2222.78;2227.88;0;0
MOEXEU;60;12/08/20;120000;2228.08;2228.5;2223.42;2224.13;0;0
MOEXEU;60;12/08/20;130000;2224.29;2235.45;2224.29;2230.2;0;0
MOEXEU;60;12/08/20;140000;2230.08;2233.14;2224.98;2226.99;0;0
MOEXEU;60;12/08/20;150000;2226.73;2228.83;2225.71;2227.28;0;0
MOEXEU;60;12/08/20;160000;2227.38;2228.58;2223.13;2226.78;0;0
MOEXEU;60;12/08/20;170000;2226.29;2226.62;2220.87;2225.46;0;0
MOEXEU;60;12/08/20;180000;2225.6;2228.7;2223.9;2228.26;0;0
MOEXEU;60;13/08/20;000000;2228.26;2228.26;2228.26;2228.26;0;0
MOEXEU;60;13/08/20;100000;2230.27;2239.23;2226.27;2236.48;0;0
MOEXEU;60;13/08/20;110000;2236.67;2240.16;2236.08;2237.75;0;0
MOEXEU;60;13/08/20;120000;2237.1;2240.68;2236.21;2237.56;0;0
MOEXEU;60;13/08/20;130000;2237.33;2240.26;2235.06;2235.06;0;0
MOEXEU;60;13/08/20;140000;2235.25;2235.76;2230.84;2234.48;0;0
MOEXEU;60;13/08/20;150000;2234.67;2235.91;2232.61;2234.47;0;0
MOEXEU;60;13/08/20;160000;2234.44;2236.49;2233.83;2236.16;0;0
MOEXEU;60;13/08/20;170000;2236.86;2237.56;2233.72;2233.99;0;0
MOEXEU;60;13/08/20;180000;2234.07;2234.1;2229.59;2229.9;0;0
MOEXEU;60;14/08/20;000000;2229.9;2229.9;2229.9;2229.9;0;0
MOEXEU;60;14/08/20;100000;2233.51;2242.23;2229.38;2232.01;0;0
MOEXEU;60;14/08/20;110000;2232.03;2232.03;2222.36;2226.89;0;0
MOEXEU;60;14/08/20;120000;2227.1;2231.36;2224.49;2231.36;0;0
MOEXEU;60;14/08/20;130000;2231.57;2233.41;2228.2;2232.91;0;0
MOEXEU;60;14/08/20;140000;2232.63;2234.66;2232.5;2234.12;0;0
MOEXEU;60;14/08/20;150000;2233.65;2234.04;2231.03;2232.62;0;0
MOEXEU;60;14/08/20;160000;2232.88;2233.83;2231.26;2232.18;0;0
MOEXEU;60;14/08/20;170000;2232.24;2233.63;2230.54;2231.68;0;0
MOEXEU;60;14/08/20;180000;2232;2234.48;2230.71;2234.1;0;0
MOEXEU;60;17/08/20;000000;2234.1;2234.1;2234.1;2234.1;0;0
MOEXEU;60;17/08/20;100000;2239.06;2242.25;2234.86;2240.42;0;0
MOEXEU;60;17/08/20;110000;2240.7;2241.12;2235.94;2238.32;0;0
MOEXEU;60;17/08/20;120000;2238.45;2239.4;2235.76;2236.46;0;0
MOEXEU;60;17/08/20;130000;2236.64;2239.13;2235.26;2237.55;0;0
MOEXEU;60;17/08/20;140000;2237.82;2237.82;2226.33;2227.48;0;0
MOEXEU;60;17/08/20;150000;2227.38;2227.95;2217.86;2218.61;0;0
MOEXEU;60;17/08/20;160000;2218.23;2223.07;2214.04;2222.76;0;0
MOEXEU;60;17/08/20;170000;2222.63;2225.34;2219.21;2224.81;0;0
MOEXEU;60;17/08/20;180000;2224.86;2226.22;2223.8;2225.6;0;0
MOEXEU;60;18/08/20;000000;2225.6;2225.6;2225.6;2225.6;0;0
MOEXEU;60;18/08/20;100000;2227.34;2228.85;2213.86;2223.33;0;0
MOEXEU;60;18/08/20;110000;2223.43;2232.54;2222.63;2226.91;0;0
MOEXEU;60;18/08/20;120000;2226.88;2227.53;2222.5;2223.17;0;0
MOEXEU;60;18/08/20;130000;2223.43;2224.25;2222.24;2223.69;0;0
MOEXEU;60;18/08/20;140000;2223.79;2223.79;2220.37;2222.05;0;0
MOEXEU;60;18/08/20;150000;2222.1;2222.86;2219.39;2219.39;0;0
MOEXEU;60;18/08/20;160000;2219.1;2222.01;2218.36;2220.28;0;0
MOEXEU;60;18/08/20;170000;2220.32;2220.32;2209.62;2212.45;0;0
MOEXEU;60;18/08/20;180000;2212.15;2212.15;2207.76;2208.77;0;0
MOEXEU;60;19/08/20;000000;2208.77;2208.77;2208.77;2208.77;0;0
MOEXEU;60;19/08/20;100000;2211.6;2216.24;2200.48;2216.08;0;0
MOEXEU;60;19/08/20;110000;2215.9;2217.55;2212.88;2215.24;0;0
MOEXEU;60;19/08/20;120000;2215.4;2220.37;2214.5;2219.3;0;0
MOEXEU;60;19/08/20;130000;2219.51;2221;2215.95;2217.01;0;0
MOEXEU;60;19/08/20;140000;2217.01;2223.15;2216.99;2221.16;0;0
MOEXEU;60;19/08/20;150000;2220.8;2222.59;2218.43;2220.92;0;0
MOEXEU;60;19/08/20;160000;2220.75;2222.33;2218.38;2222.05;0;0
MOEXEU;60;19/08/20;170000;2221.81;2223.11;2220.04;2220.69;0;0
MOEXEU;60;19/08/20;180000;2220.62;2222.95;2219.15;2219.15;0;0
MOEXEU;60;20/08/20;000000;2219.15;2219.15;2219.15;2219.15;0;0
MOEXEU;60;20/08/20;100000;2212.48;2212.97;2200.17;2201.75;0;0
MOEXEU;60;20/08/20;110000;2201.11;2201.46;2187.84;2192.99;0;0
MOEXEU;60;20/08/20;120000;2193.08;2195.24;2191.37;2191.51;0;0
MOEXEU;60;20/08/20;130000;2191.26;2193.2;2188.7;2192.14;0;0
MOEXEU;60;20/08/20;140000;2192.23;2194.41;2190.55;2190.55;0;0
MOEXEU;60;20/08/20;150000;2190.62;2193.02;2184.66;2186.7;0;0
MOEXEU;60;20/08/20;160000;2186.95;2189.32;2180.95;2182.43;0;0
MOEXEU;60;20/08/20;170000;2182.01;2182.02;2173.97;2175.18;0;0
MOEXEU;60;20/08/20;180000;2175.16;2175.16;2164.69;2164.69;0;0
MOEXEU;60;21/08/20;000000;2164.69;2164.69;2164.69;2164.69;0;0
MOEXEU;60;21/08/20;100000;2176.9;2185.3;2174.2;2182.87;0;0
MOEXEU;60;21/08/20;110000;2183.02;2183.02;2162.78;2165.26;0;0
MOEXEU;60;21/08/20;120000;2165.42;2170.03;2161.72;2168.79;0;0
MOEXEU;60;21/08/20;130000;2168.82;2172.44;2162.53;2166.62;0;0
MOEXEU;60;21/08/20;140000;2166.05;2168.9;2156.06;2156.06;0;0
MOEXEU;60;21/08/20;150000;2154.67;2154.67;2147.57;2152.2;0;0
MOEXEU;60;21/08/20;160000;2152.05;2152.87;2147.72;2151.57;0;0
MOEXEU;60;21/08/20;170000;2151.78;2155.04;2150.17;2154.39;0;0
MOEXEU;60;21/08/20;180000;2154.12;2156.3;2152.58;2152.58;0;0
MOEXEU;60;24/08/20;000000;2152.58;2152.58;2152.58;2152.58;0;0
MOEXEU;60;24/08/20;100000;2161.62;2169.66;2159.18;2164.73;0;0
MOEXEU;60;24/08/20;110000;2165.02;2175.02;2164.64;2172.44;0;0
MOEXEU;60;24/08/20;120000;2175.62;2180.52;2175.62;2178.09;0;0
MOEXEU;60;24/08/20;130000;2178.06;2178.72;2171.95;2173.23;0;0
MOEXEU;60;24/08/20;140000;2173.17;2178.5;2172.45;2177.3;0;0
MOEXEU;60;24/08/20;150000;2177.35;2178.53;2174.02;2178.3;0;0
MOEXEU;60;24/08/20;160000;2178.52;2179.97;2174.38;2178.35;0;0
MOEXEU;60;24/08/20;170000;2177.76;2178.87;2172.43;2172.6;0;0
MOEXEU;60;24/08/20;180000;2172.22;2175.51;2170.42;2173.66;0;0
MOEXEU;60;25/08/20;000000;2173.66;2173.66;2173.66;2173.66;0;0
MOEXEU;60;25/08/20;100000;2181.62;2183.37;2171.52;2172.69;0;0
MOEXEU;60;25/08/20;110000;2173.22;2173.51;2157.52;2161.55;0;0
MOEXEU;60;25/08/20;120000;2161.59;2167.68;2160.6;2167.04;0;0
MOEXEU;60;25/08/20;130000;2167.52;2170.12;2166.88;2168.47;0;0
MOEXEU;60;25/08/20;140000;2167.87;2168.67;2165.81;2166.93;0;0
MOEXEU;60;25/08/20;150000;2166.98;2166.98;2161.28;2163.43;0;0
MOEXEU;60;25/08/20;160000;2163.38;2165.86;2162.02;2164;0;0
MOEXEU;60;25/08/20;170000;2164.34;2164.48;2158.99;2159.65;0;0
MOEXEU;60;25/08/20;180000;2159.95;2166.54;2159.49;2162.05;0;0
MOEXEU;60;26/08/20;000000;2162.05;2162.05;2162.05;2162.05;0;0
MOEXEU;60;26/08/20;100000;2163.77;2175.48;2161.6;2163.73;0;0
MOEXEU;60;26/08/20;110000;2163.47;2165.19;2157.04;2164.4;0;0
MOEXEU;60;26/08/20;120000;2164.38;2166.74;2162.55;2163.8;0;0
MOEXEU;60;26/08/20;130000;2164.09;2168.42;2161.51;2167.56;0;0
MOEXEU;60;26/08/20;140000;2167.63;2169.71;2166.41;2167.26;0;0
MOEXEU;60;26/08/20;150000;2167.36;2174.17;2167.36;2172.59;0;0
MOEXEU;60;26/08/20;160000;2172.44;2175.26;2168.16;2173.66;0;0
MOEXEU;60;26/08/20;170000;2173.45;2176.88;2173.45;2175.81;0;0
MOEXEU;60;26/08/20;180000;2175.84;2180.28;2174.66;2180.28;0;0
MOEXEU;60;27/08/20;000000;2180.28;2180.28;2180.28;2180.28;0;0
MOEXEU;60;27/08/20;100000;2188.2;2194.52;2185.8;2186.6;0;0
MOEXEU;60;27/08/20;110000;2186.66;2186.91;2174.48;2179.62;0;0
MOEXEU;60;27/08/20;120000;2180;2180.19;2171.18;2173.93;0;0
MOEXEU;60;27/08/20;130000;2174.03;2177.54;2173.2;2175.84;0;0
MOEXEU;60;27/08/20;140000;2175.9;2178.97;2174.66;2176.77;0;0
MOEXEU;60;27/08/20;150000;2176.74;2177.88;2171.63;2173.16;0;0
MOEXEU;60;27/08/20;160000;2172.9;2177.72;2166.26;2168.7;0;0
MOEXEU;60;27/08/20;170000;2169.18;2169.18;2163.12;2167.24;0;0
MOEXEU;60;27/08/20;180000;2167.74;2169.82;2165.29;2169.82;0;0
MOEXEU;60;28/08/20;000000;2169.82;2169.82;2169.82;2169.82;0;0
MOEXEU;60;28/08/20;100000;2169.95;2170.25;2154.77;2160.7;0;0
MOEXEU;60;28/08/20;110000;2160.27;2161.05;2157.47;2157.62;0;0
MOEXEU;60;28/08/20;120000;2157.52;2159.18;2155.75;2159.04;0;0
MOEXEU;60;28/08/20;130000;2159.22;2160.72;2156.9;2159.62;0;0
MOEXEU;60;28/08/20;140000;2159.67;2163.47;2158.62;2162.46;0;0
MOEXEU;60;28/08/20;150000;2162.82;2164.5;2161.36;2164.46;0;0
MOEXEU;60;28/08/20;160000;2164.34;2166.08;2161.06;2161.49;0;0
MOEXEU;60;28/08/20;170000;2161.26;2161.68;2153.17;2153.23;0;0
MOEXEU;60;28/08/20;180000;2153.43;2157.15;2152.67;2156.58;0;0
MOEXEU;60;31/08/20;000000;2156.58;2156.58;2156.58;2156.58;0;0
MOEXEU;60;31/08/20;100000;2163.43;2165.89;2158.63;2159.29;0;0
MOEXEU;60;31/08/20;110000;2159.9;2160.32;2154.33;2154.33;0;0
MOEXEU;60;31/08/20;120000;2154.8;2156.74;2146.56;2147.91;0;0
MOEXEU;60;31/08/20;130000;2147.42;2147.42;2139.34;2140.08;0;0
MOEXEU;60;31/08/20;140000;2139.94;2142;2139.42;2139.85;0;0
MOEXEU;60;31/08/20;150000;2139.93;2142.72;2138.91;2139.6;0;0
MOEXEU;60;31/08/20;160000;2139.32;2141.17;2133.59;2134.93;0;0
MOEXEU;60;31/08/20;170000;2135;2137.04;2129.38;2130.4;0;0
MOEXEU;60;31/08/20;180000;2129.88;2130.04;2125.09;2128.36;0;0
MOEXEU;60;01/09/20;000000;2128.36;2128.36;2128.36;2128.36;0;0
MOEXEU;60;01/09/20;100000;2135.59;2143.13;2130.51;2137.95;0;0
MOEXEU;60;01/09/20;110000;2138.06;2141.16;2130.7;2140.73;0;0
MOEXEU;60;01/09/20;120000;2140.86;2145.36;2140.47;2143.87;0;0
MOEXEU;60;01/09/20;130000;2143.97;2144.85;2138.18;2141.47;0;0
MOEXEU;60;01/09/20;140000;2141.33;2148.89;2140.78;2148.53;0;0
MOEXEU;60;01/09/20;150000;2148.59;2153.5;2147.79;2150.1;0;0
MOEXEU;60;01/09/20;160000;2150.47;2152.39;2145.3;2151.83;0;0
MOEXEU;60;01/09/20;170000;2151.98;2160.45;2151.39;2155.57;0;0
MOEXEU;60;01/09/20;180000;2155.37;2162.5;2154.39;2162.5;0;0
MOEXEU;60;02/09/20;000000;2162.5;2162.5;2162.5;2162.5;0;0
MOEXEU;60;02/09/20;100000;2168.8;2171.14;2154.52;2168.49;0;0
MOEXEU;60;02/09/20;110000;2168.58;2181.34;2168.58;2173.8;0;0
MOEXEU;60;02/09/20;120000;2173.54;2175.17;2169.17;2172.61;0;0
MOEXEU;60;02/09/20;130000;2172.42;2183.03;2171.66;2183.03;0;0
MOEXEU;60;02/09/20;140000;2182.99;2190.73;2182.72;2186.89;0;0
MOEXEU;60;02/09/20;150000;2186.71;2188.28;2180.32;2186.93;0;0
MOEXEU;60;02/09/20;160000;2186.93;2188.65;2155.68;2161.82;0;0
MOEXEU;60;02/09/20;170000;2161.36;2165.07;2145.73;2152.41;0;0
MOEXEU;60;02/09/20;180000;2151.6;2155.41;2148.65;2155.41;0;0
MOEXEU;60;03/09/20;000000;2155.41;2155.41;2155.41;2155.41;0;0
MOEXEU;60;03/09/20;100000;2152.17;2166.01;2146.45;2159.91;0;0
MOEXEU;60;03/09/20;110000;2160.09;2164.39;2157.22;2159.2;0;0
MOEXEU;60;03/09/20;120000;2159.22;2161.13;2152.79;2152.84;0;0
MOEXEU;60;03/09/20;130000;2152.83;2152.88;2144.49;2148.85;0;0
MOEXEU;60;03/09/20;140000;2148.64;2150.15;2142.73;2147.55;0;0
MOEXEU;60;03/09/20;150000;2147.53;2148.23;2140.58;2142.08;0;0
MOEXEU;60;03/09/20;160000;2142.06;2155.69;2139.26;2155.69;0;0
MOEXEU;60;03/09/20;170000;2155.74;2157.83;2145.01;2149.34;0;0
MOEXEU;60;03/09/20;180000;2148.64;2150.37;2139.67;2150.37;0;0
MOEXEU;60;04/09/20;000000;2150.37;2150.37;2150.37;2150.37;0;0
MOEXEU;60;04/09/20;100000;2134.18;2146.09;2129.82;2144.95;0;0
MOEXEU;60;04/09/20;110000;2145.15;2147.52;2141.5;2141.5;0;0
MOEXEU;60;04/09/20;120000;2141.7;2141.7;2131.51;2136.71;0;0
MOEXEU;60;04/09/20;130000;2136.67;2138.31;2130.67;2134.97;0;0
MOEXEU;60;04/09/20;140000;2135.35;2135.35;2122.64;2124.23;0;0
MOEXEU;60;04/09/20;150000;2124.3;2127.99;2123.46;2127.95;0;0
MOEXEU;60;04/09/20;160000;2127.89;2132.85;2125.93;2126.03;0;0
MOEXEU;60;04/09/20;170000;2126.04;2129.86;2123.43;2124.63;0;0
MOEXEU;60;04/09/20;180000;2124.78;2126.44;2120.95;2125.1;0;0
MOEXEU;60;07/09/20;000000;2125.1;2125.1;2125.1;2125.1;0;0
MOEXEU;60;07/09/20;100000;2131.77;2141.89;2125.07;2136.8;0;0
MOEXEU;60;07/09/20;110000;2136.8;2138.4;2131.84;2132.88;0;0
MOEXEU;60;07/09/20;120000;2133.3;2134.06;2125.37;2125.79;0;0
MOEXEU;60;07/09/20;130000;2125.5;2132.61;2124.03;2131.25;0;0
MOEXEU;60;07/09/20;140000;2131.09;2133.27;2130.44;2130.96;0;0
MOEXEU;60;07/09/20;150000;2131.11;2134.36;2130.94;2133.59;0;0
MOEXEU;60;07/09/20;160000;2133.32;2135.44;2132.1;2135.04;0;0
MOEXEU;60;07/09/20;170000;2135.59;2137.51;2134.56;2135.3;0;0
MOEXEU;60;07/09/20;180000;2135.23;2136.74;2134.69;2134.8;0;0
MOEXEU;60;08/09/20;000000;2134.8;2134.8;2134.8;2134.8;0;0
MOEXEU;60;08/09/20;100000;2142.43;2151.02;2135.27;2139.15;0;0
MOEXEU;60;08/09/20;110000;2138.59;2144.5;2136.49;2140.01;0;0
MOEXEU;60;08/09/20;120000;2140.44;2141.65;2137.46;2138.72;0;0
MOEXEU;60;08/09/20;130000;2138.72;2138.72;2133.87;2135.88;0;0
MOEXEU;60;08/09/20;140000;2135.9;2137.17;2118.36;2124.78;0;0
MOEXEU;60;08/09/20;150000;2124.8;2124.9;2111.9;2111.9;0;0
MOEXEU;60;08/09/20;160000;2111.81;2118.15;2109.93;2115.66;0;0
MOEXEU;60;08/09/20;170000;2115.5;2123.56;2112.64;2118.57;0;0
MOEXEU;60;08/09/20;180000;2118.41;2126.54;2117.33;2126.54;0;0
MOEXEU;60;09/09/20;000000;2126.54;2126.54;2126.54;2126.54;0;0
MOEXEU;60;09/09/20;100000;2118.15;2120.57;2111.7;2116.5;0;0
MOEXEU;60;09/09/20;110000;2116.57;2117.67;2111.62;2113.83;0;0
MOEXEU;60;09/09/20;120000;2113.57;2120.59;2112.2;2119.14;0;0
MOEXEU;60;09/09/20;130000;2119.1;2121.02;2118.01;2119.35;0;0
MOEXEU;60;09/09/20;140000;2119.64;2126.61;2118.59;2126.51;0;0
MOEXEU;60;09/09/20;150000;2126.49;2131.33;2125.4;2130.36;0;0
MOEXEU;60;09/09/20;160000;2130.58;2137.61;2129.52;2136.92;0;0
MOEXEU;60;09/09/20;170000;2137.24;2138.44;2132.66;2135.24;0;0
MOEXEU;60;09/09/20;180000;2135.72;2145.22;2135.05;2143.94;0;0
MOEXEU;60;10/09/20;000000;2143.94;2143.94;2143.94;2143.94;0;0
MOEXEU;60;10/09/20;100000;2145.12;2149.97;2132.83;2136.69;0;0
MOEXEU;60;10/09/20;110000;2136.29;2138.29;2129.19;2132.49;0;0
MOEXEU;60;10/09/20;120000;2133.03;2137.43;2129.57;2137.43;0;0
MOEXEU;60;10/09/20;130000;2137.39;2139.53;2132.03;2134.95;0;0
MOEXEU;60;10/09/20;140000;2134.99;2137.4;2131.85;2137.22;0;0
MOEXEU;60;10/09/20;150000;2137.18;2143.03;2137.05;2142.77;0;0
MOEXEU;60;10/09/20;160000;2142.81;2148.37;2141.37;2143.2;0;0
MOEXEU;60;10/09/20;170000;2143.34;2151.82;2143.34;2147.96;0;0
MOEXEU;60;10/09/20;180000;2148.21;2159.67;2147.7;2159.67;0;0
MOEXEU;60;11/09/20;000000;2159.67;2159.67;2159.67;2159.67;0;0
MOEXEU;60;11/09/20;100000;2150.52;2151.87;2143.89;2144.55;0;0
MOEXEU;60;11/09/20;110000;2144.73;2156.23;2144.49;2155.47;0;0
MOEXEU;60;11/09/20;120000;2155.63;2162.05;2153.96;2162.05;0;0
MOEXEU;60;11/09/20;130000;2162.01;2173.59;2159.97;2169.47;0;0
MOEXEU;60;11/09/20;140000;2169.09;2173.44;2168.28;2168.91;0;0
MOEXEU;60;11/09/20;150000;2168.87;2169.12;2161.96;2162.47;0;0
MOEXEU;60;11/09/20;160000;2162.72;2174.59;2162.49;2171.83;0;0
MOEXEU;60;11/09/20;170000;2171.78;2174.5;2169.86;2173.26;0;0
MOEXEU;60;11/09/20;180000;2172.93;2177.94;2172.35;2175.83;0;0
MOEXEU;60;14/09/20;000000;2175.83;2175.83;2175.83;2175.83;0;0
MOEXEU;60;14/09/20;100000;2183;2194.86;2182.18;2184.12;0;0
MOEXEU;60;14/09/20;110000;2185.04;2188.48;2178.47;2181.28;0;0
MOEXEU;60;14/09/20;120000;2180.96;2191.43;2180.81;2190.81;0;0
MOEXEU;60;14/09/20;130000;2190.18;2195.16;2189.99;2190.57;0;0
MOEXEU;60;14/09/20;140000;2190.64;2190.83;2184.82;2185.8;0;0
MOEXEU;60;14/09/20;150000;2185.8;2186.46;2179.88;2185.49;0;0
MOEXEU;60;14/09/20;160000;2185.14;2188.64;2182.73;2187.75;0;0
MOEXEU;60;14/09/20;170000;2187.55;2192.87;2186.44;2191.95;0;0
MOEXEU;60;14/09/20;180000;2191.86;2191.96;2186.12;2187.64;0;0
MOEXEU;60;15/09/20;000000;2187.64;2187.64;2187.64;2187.64;0;0
MOEXEU;60;15/09/20;100000;2189.23;2199.04;2187.38;2197.37;0;0
MOEXEU;60;15/09/20;110000;2196.97;2202.06;2196.42;2201.81;0;0
MOEXEU;60;15/09/20;120000;2202.03;2204.54;2200.18;2202.89;0;0
